250,3152,Wantirna South,-37.87396,145.219631
251,3153,Bayswater,-37.84477,145.264148
252,3153,Bayswater North,-37.82661,145.283692
253,3154,The Basin,-37.855312,145.317163
254,3155,Boronia,-37.856713,145.286498
255,3156,Ferntree Gully,-37.890405,145.310519
256,3156,Lysterfield,-37.92798,145.294645
257,3156,Lysterfield South,-37.952328,145.266964
258,3156,Upper Ferntree Gully,-37.898017,145.306795
259,3158,Upwey,-37.905547,145.329769
260,3159,Menzies Creek,-37.923809,145.40128
261,3159,Selby,-37.918999,145.377315
262,3160,Belgrave,-37.912279,145.354496
263,3160,Belgrave Heights,-37.926421,145.345038
264,3160,Belgrave South,-37.93333,145.33333
265,3160,Tecoma,-37.904917,145.344542
266,3161,Caulfield North,-37.871514,145.022199
267,3162,Caulfield,-37.883936,145.026338
268,3162,Caulfield South,-37.894657,145.024924
269,3163,Carnegie,-37.893428,145.055113
270,3163,Glen Huntly,-37.892052,145.041219
271,3163,Murrumbeena,-37.897092,145.06975
272,3165,Bentleigh East,-37.922997,145.061683
273,3166,Hughesdale,-37.898518,145.080749
274,3166,Huntingdale,-37.907708,145.108539
275,3166,Oakleigh,-37.900651,145.095884
276,3166,Oakleigh East,-37.903737,145.116729
277,3167,Oakleigh South,-37.931862,145.093346
278,3168,Clayton,-37.924993,145.1249
279,3168,Notting Hill,-37.904351,145.144661
280,3169,Clarinda,-37.014348,143.480452
281,3169,Clayton South,-37.938601,145.132235
282,3170,Mulgrave,-37.925468,145.175219
283,3171,Springvale,-37.945713,145.158088
284,3172,Dingley Village,-37.988332,145.126936
285,3172,Springvale South,-37.970506,145.147202
286,3173,Keysborough,-38.005867,145.167886
287,3174,Noble Park,-37.969411,145.176712
288,3174,Noble Park North,-37.950927,145.189428
289,3175,Bangholme,-38.054065,145.190464
290,3175,Dandenong,-37.984839,145.211983
291,3175,Dandenong North,-37.955949,145.214686
292,3175,Dandenong South,-38.020442,145.221637
293,3177,Doveton,-37.989037,145.238113
294,3177,Eumemmerring,-37.998554,145.248183
295,3178,Rowville,-37.923896,145.243875
296,3179,Scoresby,-37.901802,145.21893
297,3180,Knoxfield,-37.889363,145.248215
298,3181,Prahran,-37.850854,145.000677
299,3181,Windsor,-37.854546,144.993153
300,3182,St Kilda,-37.863727,144.981822
301,3182,St Kilda West,-37.856745,144.972036
302,3183,Balaclava,-37.869997,144.99465
303,3183,St Kilda East,-37.865222,145.003286
304,3184,Elwood,-37.880512,144.985534
305,3185,Elsternwick,-37.885284,145.007108
306,3185,Gardenvale,-37.898181,145.008181
307,3185,Ripponlea,-37.877814,144.995621
308,3186,Brighton,-37.908152,144.995947
309,3187,Brighton East,-37.917326,145.016436
310,3188,Hampton,-37.937557,145.009322
311,3188,Hampton East,-37.939021,145.031097
312,3189,Moorabbin,-37.941238,145.05768
313,3190,Highett,-37.949961,145.040343
314,3191,Sandringham,-37.954041,145.015125
315,3192,Cheltenham,-37.963094,145.061687
316,3193,Beaumaris,-37.982276,145.03956
317,3193,Black Rock,-37.970294,145.022791
318,3194,Mentone,-37.984064,145.062463
319,3194,Moorabbin Airport,-37.97823,145.100566
320,3195,Aspendale,-38.021683,145.102601
321,3195,Aspendale Gardens,-38.024746,145.123178
322,3195,Braeside,-37.999048,145.117722
323,3195,Mordialloc,-38.002213,145.093347
324,3195,Parkdale,-37.991834,145.081482
325,3195,Waterways,-38.014874,145.130137
326,3196,Bonbeach,-38.063186,145.12742
327,3196,Chelsea,-38.049125,145.121624
328,3196,Chelsea Heights,-38.040641,145.133765
329,3196,Edithvale,-38.037309,145.115777
330,3197,Carrum,-38.076302,145.128372
331,3197,Patterson Lakes,-38.069746,145.143027
332,3198,Seaford,-38.104396,145.136824
333,3199,Frankston,-38.146905,145.144327
334,3199,Frankston South,-38.176681,145.128963
335,3200,Frankston North,-38.120497,145.162407
336,3201,Carrum Downs,-38.093932,145.175238
337,3202,Heatherton,-37.95282,145.085631
338,3204,Bentleigh,-37.924061,145.039255
339,3204,McKinnon,-37.910552,145.038278
340,3204,Ormond,-37.903394,145.044218
341,3205,South Melbourne,-37.834065,144.956966
342,3206,Albert Park,-37.844014,144.96905
343,3206,Middle Park,-37.850677,144.961237
344,3207,Port Melbourne,-37.830054,144.921947
345,3211,Little River,-37.968574,144.500785
346,3212,Avalon,-33.63376,151.332531
347,3212,Lara,-38.02363,144.418757
348,3213,Anakie,-37.014348,143.480452
349,3213,Batesford,-38.089886,144.289554
350,3213,Lovely Banks,-38.060954,144.325912
351,3213,Moorabool,-37.615717,144.215619
352,3214,Corio,-38.08333,144.38333
353,3214,Norlane,-38.091706,144.358734
354,3214,North Shore,-31.401437,152.911628
355,3215,Bell Park,-38.107327,144.338233
356,3215,Bell Post Hill,-38.096417,144.321149
357,3215,Drumcondra,-38.129959,144.353648
358,3215,Hamlyn Heights,-38.12198,144.326302
359,3215,North Geelong,-38.115781,144.34926
360,3215,Rippleside,-37.014348,143.480452
361,3216,Belmont,-31.949562,115.931056
362,3216,Grovedale,-38.202063,144.329036
363,3216,Highton,-38.166063,144.313831
